   9.8000094e+04  -3.5650188e-01   8.0458692e-02  -1.4991580e-01  -3.5407147e-01   8.6444998e-02  -1.5609025e-01
   9.8000261e+04  -3.2797917e-01   8.3971085e-02  -1.4742218e-01  -3.3402240e-01   8.8552607e-02  -1.5775057e-01
   9.8000429e+04  -2.9870356e-01   8.7231163e-02  -1.4501273e-01  -2.8956082e-01   8.8317119e-02  -1.3639229e-01
   9.8000597e+04  -2.6864947e-01   9.0224526e-02  -1.4269615e-01  -2.6790167e-01   7.3654325e-02  -1.4221691e-01
   9.8000764e+04  -2.3779023e-01   9.2935684e-02  -1.4048201e-01  -2.3060975e-01   7.7857815e-02  -1.4311988e-01
   9.8000921e+04  -2.0824307e-01   9.5196402e-02  -1.3851757e-01  -2.0484418e-01   8.8918583e-02  -1.3846543e-01
   9.8001077e+04  -1.7794696e-01   9.7182330e-02  -1.3666096e-01  -1.6884381e-01   8.7622725e-02  -1.3876696e-01
   9.8001234e+04  -1.4687735e-01   9.8877787e-02  -1.3492260e-01  -1.5302273e-01   9.4791975e-02  -1.1840986e-01
   9.8001391e+04  -1.1500881e-01   1.0026591e-01  -1.3331395e-01  -1.0468036e-01   1.0650603e-01  -1.4044266e-01
   9.8001534e+04  -8.5012086e-02   1.0125459e-01  -1.3196149e-01  -7.6478636e-02   1.0868155e-01  -1.2214723e-01
   9.8001678e+04  -5.4297976e-02   1.0195364e-01  -1.3073973e-01  -5.3255162e-02   1.0484236e-01  -1.3952063e-01
   9.8001822e+04  -2.2844673e-02   1.0234684e-01  -1.2966041e-01  -2.1815944e-02   1.0345219e-01  -1.1792535e-01
   9.8001966e+04   9.3702498e-03   1.0241679e-01  -1.2873635e-01   8.0183070e-03   1.1260432e-01  -1.1350620e-01
   9.8002096e+04   3.9319780e-02   1.0218440e-01  -1.2804315e-01   1.2125022e-02   1.0444595e-01  -1.3326761e-01
   9.8002227e+04   6.9934759e-02   1.0165473e-01  -1.2750116e-01   6.3961764e-02   1.0932010e-01  -1.3753308e-01
   9.8002357e+04   1.0123322e-01   1.0081171e-01  -1.2712289e-01   8.5816044e-02   9.8564665e-02  -1.1905865e-01
   9.8002488e+04   1.3323349e-01   9.9638119e-02  -1.2692193e-01   1.3991023e-01   9.9837206e-02  -1.1148928e-01
   9.8002606e+04   1.6286073e-01   9.8273379e-02  -1.2690532e-01   1.7015140e-01   1.1015027e-01  -1.2635749e-01
   9.8002725e+04   1.9309379e-01   9.6607304e-02  -1.2705845e-01   1.9323369e-01   9.7408324e-02  -1.2191727e-01
   9.8002843e+04   2.2394668e-01   9.4624268e-02  -1.2739424e-01   2.2273677e-01   8.2012987e-02  -1.2364831e-01
   9.8002962e+04   2.5543338e-01   9.2307620e-02  -1.2792664e-01   2.5408381e-01   8.7829832e-02  -1.1915208e-01
   9.8003069e+04   2.8445341e-01   8.9911597e-02  -1.2858964e-01   2.9365018e-01   8.5005447e-02  -1.1912504e-01
   9.8003176e+04   3.1401288e-01   8.7214537e-02  -1.2943759e-01   3.3832688e-01   8.0459623e-02  -1.5051509e-01
   9.8003283e+04   3.4412173e-01   8.4201635e-02  -1.3048339e-01   3.4697225e-01   8.0523739e-02  -1.3259701e-01
   9.8003390e+04   3.7478959e-01   8.0857180e-02  -1.3174085e-01   3.7452286e-01   7.3056934e-02  -1.3677915e-01
   9.8003486e+04   4.0281714e-01   7.7557160e-02  -1.3306280e-01   3.9990730e-01   7.7483802e-02  -1.4383841e-01
   9.8003582e+04   4.3130950e-01   7.3963503e-02  -1.3457891e-01   4.2670157e-01   6.2220169e-02  -1.3931069e-01
   9.8003678e+04   4.6027266e-01   7.0062712e-02  -1.3630144e-01   4.3886429e-01   7.0480092e-02  -1.2541533e-01
   9.8003774e+04   4.8971208e-01   6.5840543e-02  -1.3824341e-01   4.9533931e-01   4.5383827e-02  -1.3381821e-01
   9.8003860e+04   5.1636403e-01   6.1793153e-02  -1.4017104e-01   5.1370549e-01   6.3860827e-02  -1.5498902e-01
   9.8003946e+04   5.4340151e-01   5.7467187e-02  -1.4229453e-01   5.4375111e-01   4.7688800e-02  -1.4740605e-01
   9.8004031e+04   5.7082701e-01   5.2850878e-02  -1.4462491e-01   5.7285786e-01   5.9858460e-02  -1.3074376e-01
   9.8004117e+04   5.9864242e-01   4.7931887e-02  -1.4717383e-01   6.0204773e-01   5.4274015e-02  -1.4935824e-01
   9.8004193e+04   6.2351469e-01   4.3329094e-02  -1.4961458e-01   6.3343463e-01   4.9277659e-02  -1.5140625e-01
