   9.8000022e+04   1.7472041e+00  -3.3211381e-01  -4.4009161e-01   1.7352101e+00  -3.3872692e-01  -4.3822214e-01
   9.8000067e+04   1.7731781e+00  -3.4705755e-01  -4.5304218e-01   1.7687456e+00  -3.6035973e-01  -4.4246315e-01
   9.8000109e+04   1.7976651e+00  -3.6148440e-01  -4.6558218e-01   1.8012811e+00  -3.5221920e-01  -4.6906528e-01
   9.8000152e+04   1.8222978e+00  -3.7634228e-01  -4.7853143e-01   1.8167391e+00  -3.8549135e-01  -4.6486183e-01
   9.8000194e+04   1.8470634e+00  -3.9164444e-01  -4.9190062e-01   1.8474847e+00  -3.9003232e-01  -5.0900603e-01
   9.8000236e+04   1.8719463e+00  -4.0740432e-01  -5.0570020e-01   1.8611057e+00  -4.1354110e-01  -4.9866203e-01
   9.8000275e+04   1.8950972e+00  -4.2243123e-01  -5.1888291e-01   1.8965439e+00  -4.1764222e-01  -5.2108065e-01
   9.8000314e+04   1.9183166e+00  -4.3787387e-01  -5.3245181e-01   1.9041466e+00  -4.3033862e-01  -5.4254784e-01
   9.8000353e+04   1.9415849e+00  -4.5374306e-01  -5.4641419e-01   1.9305952e+00  -4.4644643e-01  -5.5274626e-01
   9.8000392e+04   1.9648792e+00  -4.7004954e-01  -5.6077674e-01   1.9516939e+00  -4.8342718e-01  -5.5622896e-01
   9.8000428e+04   1.9864867e+00  -4.8557513e-01  -5.7446204e-01   1.9821368e+00  -4.8230586e-01  -5.7003117e-01
   9.8000464e+04   2.0080701e+00  -5.0149427e-01  -5.8850095e-01   1.9997854e+00  -4.8924012e-01  -6.0962363e-01
   9.8000501e+04   2.0296018e+00  -5.1781484e-01  -6.0289678e-01   2.0243737e+00  -5.1773546e-01  -6.0756435e-01
   9.8000537e+04   2.0510505e+00  -5.3454427e-01  -6.1765184e-01   2.0505280e+00  -5.2916089e-01  -6.3625649e-01
   9.8000570e+04   2.0708920e+00  -5.5047533e-01  -6.3169727e-01   2.0752829e+00  -5.6262794e-01  -6.0057639e-01
   9.8000604e+04   2.0905991e+00  -5.6677105e-01  -6.4605449e-01   2.1061766e+00  -5.7636836e-01  -6.4378181e-01
   9.8000638e+04   2.1101356e+00  -5.8343581e-01  -6.6072229e-01   2.0991799e+00  -5.8943801e-01  -6.4036895e-01
   9.8000671e+04   2.1294610e+00  -6.0047320e-01  -6.7569813e-01   2.1272594e+00  -6.0200012e-01  -6.6656397e-01
   9.8000703e+04   2.1472832e+00  -6.1672755e-01  -6.8996243e-01   2.1377323e+00  -6.2236264e-01  -6.8247737e-01
   9.8000734e+04   2.1648413e+00  -6.3331085e-01  -7.0448748e-01   2.1684406e+00  -6.3991078e-01  -7.1514979e-01
   9.8000766e+04   2.1820899e+00  -6.5022348e-01  -7.1926719e-01   2.1869455e+00  -6.2951788e-01  -7.1996431e-01
   9.8000797e+04   2.1989795e+00  -6.6746470e-01  -7.3429377e-01   2.2019307e+00  -6.8807495e-01  -7.2684017e-01
   9.8000827e+04   2.2144916e+00  -6.8398247e-01  -7.4864674e-01   2.2100579e+00  -6.8455315e-01  -7.3407351e-01
   9.8000856e+04   2.2295881e+00  -7.0078657e-01  -7.6320024e-01   2.2310948e+00  -6.8837245e-01  -7.5454364e-01
   9.8000886e+04   2.2442150e+00  -7.1787295e-01  -7.7794297e-01   2.2592738e+00  -7.1296831e-01  -7.7510904e-01
   9.8000916e+04   2.2583140e+00  -7.3523613e-01  -7.9286174e-01   2.2536072e+00  -7.2530260e-01  -7.9808682e-01
   9.8000944e+04   2.2711707e+00  -7.5199329e-01  -8.0719418e-01   2.2645570e+00  -7.6824716e-01  -8.0372659e-01
   9.8000972e+04   2.2834355e+00  -7.6898691e-01  -8.2165723e-01   2.2627898e+00  -7.7148818e-01  -8.1862850e-01
   9.8001000e+04   2.2950465e+00  -7.8620803e-01  -8.3623425e-01   2.2835173e+00  -7.9119187e-01  -8.3726157e-01
   9.8001028e+04   2.3059381e+00  -8.0364607e-01  -8.5090660e-01   2.3106892e+00  -8.1042810e-01  -8.4267841e-01
   9.8001055e+04   2.3157042e+00  -8.2067235e-01  -8.6514020e-01   2.3097771e+00  -8.2781426e-01  -8.5257275e-01
   9.8001082e+04   2.3246705e+00  -8.3787660e-01  -8.7942307e-01   2.3060182e+00  -8.4446802e-01  -8.8550747e-01
   9.8001110e+04   2.3327692e+00  -8.5524445e-01  -8.9373308e-01   2.3525901e+00  -8.6408180e-01  -9.0480692e-01
   9.8001137e+04   2.3399303e+00  -8.7275977e-01  -9.0804628e-01   2.3242351e+00  -8.7257848e-01  -9.1049968e-01
   9.8001164e+04   2.3460076e+00  -8.9017101e-01  -9.2214859e-01   2.3392418e+00  -8.9318466e-01  -9.1982316e-01
   9.8001190e+04   2.3510318e+00  -9.0768954e-01  -9.3620269e-01   2.3546082e+00  -9.1318095e-01  -9.3511882e-01
   9.8001217e+04   2.3549323e+00  -9.2529482e-01  -9.5018089e-01   2.3731747e+00  -9.3076229e-01  -9.4770351e-01
   9.8001244e+04   2.3576392e+00  -9.4296460e-01  -9.6405417e-01   2.3660110e+00  -9.3167135e-01  -9.6687978e-01
   9.8001271e+04   2.3590999e+00  -9.6104626e-01  -9.7807845e-01   2.3444017e+00  -9.6676809e-01  -9.7539696e-01
   9.8001299e+04   2.3591738e+00  -9.7914333e-01  -9.9192886e-01   2.3596152e+00  -9.8017853e-01  -1.0003836e+00
   9.8001326e+04   2.3577939e+00  -9.9722747e-01  -1.0055718e+00   2.3533489e+00  -1.0159906e+00  -1.0063224e+00
   9.8001353e+04   2.3548984e+00  -1.0152691e+00  -1.0189736e+00   2.3495999e+00  -1.0243689e+00  -1.0186784e+00
   9.8001383e+04   2.3499665e+00  -1.0347976e+00  -1.0332292e+00   2.3527520e+00  -1.0301696e+00  -1.0413847e+00
   9.8001413e+04   2.3431160e+00  -1.0541993e+00  -1.0471174e+00   2.3587366e+00  -1.0556468e+00  -1.0304211e+00
   9.8001443e+04   2.3342981e+00  -1.0734338e+00  -1.0605975e+00   2.3374667e+00  -1.0660218e+00  -1.0782530e+00
   9.8001472e+04   2.3234782e+00  -1.0924604e+00  -1.0736308e+00   2.3065633e+00  -1.1093431e+00  -1.0759392e+00
   9.8001513e+04   2.3053838e+00  -1.1181020e+00  -1.0906871e+00   2.3015218e+00  -1.1308068e+00  -1.1032545e+00
   9.8001554e+04   2.2835039e+00  -1.1431803e+00  -1.1067592e+00   2.2951640e+00  -1.1439459e+00  -1.0922392e+00
   9.8001594e+04   2.2579009e+00  -1.1676043e+00  -1.1217821e+00   2.2742153e+00  -1.1619381e+00  -1.1219936e+00
   9.8001635e+04   2.2286976e+00  -1.1912923e+00  -1.1357084e+00   2.2273964e+00  -1.1684083e+00  -1.1363838e+00
   9.8001668e+04   2.2023174e+00  -1.2100308e+00  -1.1462404e+00   2.2024789e+00  -1.2222289e+00  -1.1411088e+00
   9.8001702e+04   2.1737815e+00  -1.2281995e+00  -1.1560147e+00   2.1837414e+00  -1.2191859e+00  -1.1580471e+00
   9.8001735e+04   2.1432318e+00  -1.2457724e+00  -1.1650317e+00   2.1399065e+00  -1.2473133e+00  -1.1861243e+00
   9.8001768e+04   2.1108253e+00  -1.2627294e+00  -1.1732995e+00   2.1198804e+00  -1.2531612e+00  -1.1708141e+00
   9.8001798e+04   2.0796998e+00  -1.2776896e+00  -1.1802188e+00   2.0773493e+00  -1.2736557e+00  -1.1943507e+00
   9.8001829e+04   2.0472982e+00  -1.2921164e+00  -1.1865392e+00   2.0576321e+00  -1.2892829e+00  -1.1979525e+00
   9.8001859e+04   2.0137582e+00  -1.3060070e+00  -1.1922795e+00   2.0098614e+00  -1.3062514e+00  -1.1983221e+00
   9.8001890e+04   1.9792176e+00  -1.3193624e+00  -1.1974617e+00   1.9737726e+00  -1.3278716e+00  -1.1987014e+00
   9.8001921e+04   1.9432121e+00  -1.3323975e+00  -1.2021835e+00   1.9434570e+00  -1.3145371e+00  -1.2023703e+00
   9.8001951e+04   1.9064537e+00  -1.3448905e+00  -1.2063805e+00   1.8998870e+00  -1.3389643e+00  -1.2028499e+00
   9.8001982e+04   1.8690768e+00  -1.3568512e+00  -1.2100809e+00   1.8701242e+00  -1.3499405e+00  -1.2213497e+00
   9.8002013e+04   1.8312087e+00  -1.3682913e+00  -1.2133135e+00   1.8372297e+00  -1.3708873e+00  -1.2265920e+00
   9.8002046e+04   1.7907054e+00  -1.3798537e+00  -1.2162593e+00   1.7972365e+00  -1.3844184e+00  -1.2131017e+00
   9.8002079e+04   1.7499179e+00  -1.3908655e+00  -1.2187476e+00   1.7498755e+00  -1.3793098e+00  -1.2064541e+00
   9.8002111e+04   1.7089670e+00  -1.4013457e+00  -1.2208119e+00   1.7189552e+00  -1.4048637e+00  -1.2371907e+00
   9.8002144e+04   1.6679626e+00  -1.4113142e+00  -1.2224847e+00   1.6587517e+00  -1.4314602e+00  -1.2214622e+00
   9.8002180e+04   1.6234053e+00  -1.4216025e+00  -1.2238964e+00   1.6188397e+00  -1.4298189e+00  -1.2263782e+00
   9.8002215e+04   1.5790133e+00  -1.4313363e+00  -1.2249196e+00   1.5782444e+00  -1.4593555e+00  -1.2386524e+00
   9.8002251e+04   1.5348844e+00  -1.4405420e+00  -1.2255900e+00   1.5223782e+00  -1.4386148e+00  -1.2296851e+00
   9.8002287e+04   1.4911033e+00  -1.4492461e+00  -1.2259411e+00   1.4780522e+00  -1.4241451e+00  -1.2110525e+00
   9.8002326e+04   1.4428600e+00  -1.4583772e+00  -1.2259938e+00   1.4644164e+00  -1.4776323e+00  -1.2389758e+00
   9.8002366e+04   1.3952190e+00  -1.4669526e+00  -1.2257281e+00   1.3848397e+00  -1.4774023e+00  -1.2191721e+00
   9.8002406e+04   1.3482476e+00  -1.4750053e+00  -1.2251796e+00   1.3425179e+00  -1.4674068e+00  -1.2409469e+00
   9.8002445e+04   1.3019998e+00  -1.4825665e+00  -1.2243806e+00   1.3220720e+00  -1.4842835e+00  -1.2245605e+00
   9.8002490e+04   1.2501022e+00  -1.4906414e+00  -1.2231982e+00   1.2503821e+00  -1.4842743e+00  -1.2211561e+00
